Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
07/15/2026 11:00 AM ET,"8452 LINDRICK LN BRADENTON, FL- 34202","$5,138,711.62","$1,748,826.00","$303,234.78",412018CA005016CAAXMA,331942909,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412018CA005016CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/331942909
07/15/2026 11:00 AM ET,"218 3RD AVE E BRADENTON, FL- 34208","$410,000.68","$175,883.00","$410,000.68",412018CA006069CAAXMA,3158600001,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412018CA006069CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/3158600001
07/15/2026 11:00 AM ET,"226 CAPE HARBOUR LOOP UNIT 101 BRADENTON, FL- 34212","$198,665.24","$136,819.00","$198,665.24",412024CA000296CAAXMA,1102410859,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412024CA000296CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1102410859
07/15/2026 11:00 AM ET,"2407 18TH ST E BRADENTON, FL- 34208","$316,959.82","$221,034.00","$316,959.82",412025CA002413CAAXMA,1384402754,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA002413CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/1384402754
07/15/2026 11:00 AM ET,"5011 LEON DR PALMETTO, FL- 34221","$163,017.47","$177,627.00","$163,017.47",412026CA000222CAAXMA,724915053,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412026CA000222CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/724915053
07/16/2026 11:00 AM ET,"7706 US OPEN LOOP LAKEWOOD RANCH, FL- 34202","$13,008.40","$546,310.00","$13,008.40",412025CC003495CCAXMA,588433805,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CC003495CCAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/588433805
07/22/2026 11:00 AM ET,"6205 FAIRMONT LN PALMETTO, FL- 34221","$14,772.72","$221,543.00","$14,772.72",412023CA005803CAAXMA,612132959,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412023CA005803CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/612132959
07/22/2026 11:00 AM ET,"714 MAGELLAN DR SARASOTA, FL- 34243","$279,670.59","$314,118.00","$14,074.32",412023CA006592CAAXMA,6589100004,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412023CA006592CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/6589100004
07/22/2026 11:00 AM ET,"9905 ROYAL LYTHAM AVE BRADENTON, FL- 34202","$411,303.42","$348,856.00","$411,303.42",412024CA001248CAAXMA,587630757,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412024CA001248CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/587630757
07/28/2026 11:00 AM ET,"3604 LAKE BAYSHORE DR # K223 BRADENTON, FL- 34205","$46,026.96","$118,150.00","$46,026.96",412026CC000058CCAXMA,5057620543,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412026CC000058CCAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/5057620543
07/29/2026 11:00 AM ET,"919 80TH ST NW BRADENTON, FL- 34209","$550,501.10","$444,681.00","$550,501.10",412023CA004855CAAXMA,3034205009,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412023CA004855CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/3034205009
07/29/2026 11:00 AM ET,"323 158TH ST E BRADENTON, FL- 34212","$554,236.93","$452,485.00","$554,236.93",412025CA000729CAAXMA,561620309,https://manatee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=412025CA000729CAAXMA&bypassPage=1,https://pcpao.gov/Parcel-Details/561620309
